smiles,ID,endpoint,MW,cano_smiles
[O-][N+](=O)c1ccc(NC(=O)c2csc(c2)[N+](=O)[O-])cc1,3114,1,293.01,O=C(Nc1ccc([N+](=O)[O-])cc1)c1csc([N+](=O)[O-])c1
[O-][N+](=O)c1ccc(cc1)c2nc3SCCn3c2[N+](=O)[O-],3115,1,292.03,O=[N+]([O-])c1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1
BrCc1c2ccccc2cc3ccc4ccccc4c13,3116,1,320.02,BrCc1c2ccccc2cc2ccc3ccccc3c12
Cc1cc2CCCc2c3ccc4C(O)C(O)C=Cc4c13,3117,1,266.13,Cc1cc2c(c3ccc4c(c13)C=CC(O)C4O)CCC2
N(c1ccccc1)c2ccc(Nc3ccccc3)cc2,3118,1,260.13,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1
[O-][N+](=O)c1cc2c3ccccc3sc2c4ccccc14,3119,1,279.04,O=[N+]([O-])c1cc2c3ccccc3sc2c2ccccc12
CN(C)c1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])cc1,3120,1,268.12,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1
C1=Cc2c3ccc4ccccc4c3cc5cccc1c25,3121,1,252.09,C1=Cc2c3ccc4ccccc4c3cc3cccc1c23
C1=Cc2c3ccccc3cc4cc5ccccc5c1c24,3122,1,252.09,C1=Cc2c3ccccc3cc3cc4ccccc4c1c23
S(Sc1nc2ccccc2s1)c3nc4ccccc4s3,3123,1,331.96,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1
c1ccc2c(c1)cc3ccc4cccc5ncc2c3c45,3124,1,253.09,c1ccc2c(c1)cc1ccc3cccc4ncc2c1c34
OCCNc1ccc(cc1[N+](=O)[O-])N(CCO)CCO,3125,1,285.13,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1,3126,1,270.05,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
[O-][N+](=O)c1cccc2nc3cccc(c3nc12)[N+](=O)[O-],3127,1,270.04,O=[N+]([O-])c1cccc2nc3cccc([N+](=O)[O-])c3nc12
CC(=O)Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,3128,1,308.05,CC(=O)Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl
Oc1ccc2C(=O)c3c(O)ccc(O)c3C(=O)c2c1O,3130,1,272.03,O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21
c1ccc2c(c1)c3cccc4cc5ccccc5c2c34,3131,1,252.09,c1ccc2c(c1)-c1cccc3cc4ccccc4c-2c13
C1=Cc2c3cc4ccccc4cc3cc5cccc1c25,3132,1,252.09,C1=Cc2c3cc4ccccc4cc3cc3cccc1c23
OS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34,3133,1,282.04,O=S(=O)(O)c1ccc2ccc3cccc4ccc1c2c34
NNc1nc2ccc3nc4ccccc4c(O)c3c2s1,3134,1,282.06,NNc1nc2ccc3nc4ccccc4c(O)c3c2s1
[O-][N+](=O)c1ccc2c3ccc(cc3C(=O)c2c1)[N+](=O)[O-],3135,1,270.03,O=C1c2cc([N+](=O)[O-])ccc2-c2ccc([N+](=O)[O-])cc21
CCCCON(OC(=O)C)C(=O)c1ccc(OC)cc1,3136,1,281.13,CCCCON(OC(C)=O)C(=O)c1ccc(OC)cc1
Cc1ccc2C(=O)c3ccccc3C(=O)c2c1[N+](=O)[O-],3137,1,267.05,Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O
Cc1c2ccncc2c(C)c3c4cc(N)ccc4[nH]c13,3138,1,261.13,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(N)cc12
Nc1ccc(N)c2C(=O)c3c(N)ccc(N)c3C(=O)c12,3139,1,268.1,Nc1ccc(N)c2c1C(=O)c1c(N)ccc(N)c1C2=O
Cc1cccc2c(C)c3ccc4ccccc4c3nc12,3140,1,257.12,Cc1c2cccc(C)c2nc2c1ccc1ccccc12
C1Cc2cc3ccc4cccc5ccc(c2C=C1)c3c45,3141,1,254.11,C1=Cc2c(cc3ccc4cccc5ccc2c3c45)CC1
OCc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,3142,1,270.05,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21
[O-][N+](=O)c1ccc2Oc3ccc(cc3Oc2c1)[N+](=O)[O-],3143,1,274.02,O=[N+]([O-])c1ccc2c(c1)Oc1cc([N+](=O)[O-])ccc1O2
[O-][N+](=O)c1ccc(\C=C\c2cccc(c2)[N+](=O)[O-])cc1,3144,1,270.06,O=[N+]([O-])c1ccc(/C=C/c2cccc([N+](=O)[O-])c2)cc1
Cc1cc2[nH]c(C)nc2c3c1ccc4ccc(O)cc34,3145,1,262.11,Cc1nc2c(cc(C)c3ccc4ccc(O)cc4c32)[nH]1
Cc1nc2c(ccc3ccc4ccc(O)cc4c23)n1C,3146,1,262.11,Cc1nc2c3c(ccc4ccc(O)cc43)ccc2n1C
O=C1Nc2cc3ccccc3c4c5OCOc5cc1c24,3147,1,263.06,O=C1Nc2cc3ccccc3c3c4c(cc1c23)OCO4
[O-][N+](=O)c1ccc2nc3ccc(cc3nc2c1)[N+](=O)[O-],3148,1,270.04,O=[N+]([O-])c1ccc2nc3ccc([N+](=O)[O-])cc3nc2c1
Nc1ccc(cc1[N+](=O)[O-])c2ccc(N)c(c2)[N+](=O)[O-],3149,1,274.07,Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-]
[O-][N+](=O)c1ccc2c(c1)cc(c3ccccc23)[N+](=O)[O-],3150,1,268.05,O=[N+]([O-])c1ccc2c(c1)cc([N+](=O)[O-])c1ccccc12
Cc1nc2ccc3ccc4ccc(O)cc4c3c2n1C,3151,1,262.11,Cc1nc2ccc3ccc4ccc(O)cc4c3c2n1C
O[C@@H]1C=Cc2c(ccc3c2ccc4ccccc34)[C@H]1O,3152,1,262.1,O[C@@H]1C=Cc2c(ccc3c2ccc2ccccc23)[C@H]1O
[O-][N+](=O)c1ccc2ccc3cccc(c3c2c1)[N+](=O)[O-],3153,1,268.05,O=[N+]([O-])c1ccc2ccc3cccc([N+](=O)[O-])c3c2c1
c1ccc2cc3c(cc2c1)c4cccc5cccc3c45,3154,1,252.09,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12
[O-][N+](=O)c1ccc2nc3c(cccc3nc2c1)[N+](=O)[O-],3155,1,270.04,O=[N+]([O-])c1ccc2nc3c([N+](=O)[O-])cccc3nc2c1
[O-][N+](=O)c1ccc2c(CCc3cc(ccc23)[N+](=O)[O-])c1,3157,1,270.06,O=[N+]([O-])c1ccc2c(c1)CCc1cc([N+](=O)[O-])ccc1-2
CCc1nc2c(ccc3ccc4ccc(O)cc4c23)[nH]1,3159,1,262.11,CCc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1
[O-][N+](=O)c1ccc2nc3cc(ccc3nc2c1)[N+](=O)[O-],3160,1,270.04,O=[N+]([O-])c1ccc2nc3cc([N+](=O)[O-])ccc3nc2c1
CCCCC\C=C\C(=O)CCc1ccc(O)c(OC)c1,3161,1,276.17,CCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1
Oc1cc2ccc(c3ccc4cccc1c4c23)[N+](=O)[O-],3162,1,263.06,O=[N+]([O-])c1ccc2cc(O)c3cccc4ccc1c2c43
Oc1c(cc2ccc3cccc4ccc1c2c34)[N+](=O)[O-],3163,1,263.06,O=[N+]([O-])c1cc2ccc3cccc4ccc(c1O)c2c34
c1ccc2c(c1)c3cccc4ccc5cccc2c5c34,3165,1,252.09,c1ccc2c(c1)c1cccc3ccc4cccc2c4c31
[O-][N+](=O)c1cccc2c3ccccc3cc(c12)[N+](=O)[O-],3166,1,268.05,O=[N+]([O-])c1cccc2c1c([N+](=O)[O-])cc1ccccc12
Oc1cc2cccc3ccc4c(ccc1c4c23)[N+](=O)[O-],3167,1,263.06,O=[N+]([O-])c1ccc2c(O)cc3cccc4ccc1c2c43
ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,3168,1,469.69,ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl
[O-][N+](=O)c1ccc2ccc3cccc4C(=O)Oc1c2c34,3169,1,265.04,O=c1oc2c([N+](=O)[O-])ccc3ccc4cccc1c4c32
COc1ccc2cc(c3C=CC(=O)Oc3c2c1)[N+](=O)[O-],3170,1,271.05,COc1ccc2cc([N+](=O)[O-])c3ccc(=O)oc3c2c1
Oc1cc2c(ccc3ccc4cccc1c4c23)[N+](=O)[O-],3171,1,263.06,O=[N+]([O-])c1ccc2ccc3cccc4c(O)cc1c2c34
Oc1ccccc1Nc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-],3172,1,275.05,O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NO)ncnc23,3173,1,283.09,OC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](O)[C@@H]1O
O=Nc1cc2c3ccccc3ccc2c4ccccc14,3174,1,257.08,O=Nc1cc2c3ccccc3ccc2c2ccccc12
CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34,3175,1,259.1,CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34
ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl,3176,1,427.88,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl
Oc1ccc2ccc3c(ccc4ccc1c2c34)[N+](=O)[O-],3177,1,263.06,O=[N+]([O-])c1ccc2ccc3c(O)ccc4ccc1c2c43
BrCc1c2ccccc2cc3c1ccc4ccccc34,3178,1,320.02,BrCc1c2ccccc2cc2c1ccc1ccccc12
CN(c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],3179,1,287.01,CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-]
c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,3181,1,252.09,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54
C1=Cc2cc3c4ccccc4ccc3c5cccc1c25,3183,1,252.09,C1=Cc2cc3c4ccccc4ccc3c3cccc1c23
CC(=O)OCc1c2ccccc2c(C)c3ccccc13,3184,1,264.12,CC(=O)OCc1c2ccccc2c(C)c2ccccc12
COc1cc2nc3cc(N)c(OC)cc3nc2cc1N,3185,1,270.11,COc1cc2nc3cc(N)c(OC)cc3nc2cc1N
[O-][N+](=O)c1ccc2ccc3ccc(cc3c2c1)[N+](=O)[O-],3186,1,268.05,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])cc3c2c1
[O-][N+](=O)c1ccc(cc1)c2nc3sccn3c2[N+](=O)[O-],3187,1,290.01,O=[N+]([O-])c1ccc(-c2nc3sccn3c2[N+](=O)[O-])cc1
Oc1cc(c2ccc3cccc4ccc1c2c34)[N+](=O)[O-],3188,1,263.06,O=[N+]([O-])c1cc(O)c2ccc3cccc4ccc1c2c34
CC(=O)Nc1ccc(Oc2ccc(cc2)[N+](=O)[O-])cc1,3189,1,272.08,CC(=O)Nc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1
OCc1c2ccccc2cc3c1ccc4ccccc34,3190,1,258.1,OCc1c2ccccc2cc2c1ccc1ccccc12
OC1c2cccc3ccc4c5ccccc5cc1c4c23,3191,1,256.09,OC1c2cccc3ccc4c5ccccc5cc1c4c23
Cc1ccc2c(C)c3ccc4ccccc4c3nc2c1,3192,1,257.12,Cc1ccc2c(C)c3ccc4ccccc4c3nc2c1
CCCCCN1C2C1c3ccccc3c4ccccc24,3193,1,263.17,CCCCCN1C2c3ccccc3-c3ccccc3C21
C1=Cc2c3c1cccc3cc4ccc5ccccc5c24,3194,1,252.09,C1=Cc2c3c1cccc3cc1ccc3ccccc3c21
Oc1ccc2ccc3ccc(c4ccc1c2c34)[N+](=O)[O-],3195,1,263.06,O=[N+]([O-])c1ccc2ccc3ccc(O)c4ccc1c2c34
COC1=CC(=O)c2c([nH]cc3c4cnccc4nc23)C1=O,3197,1,279.06,COC1=CC(=O)c2c3nc4ccncc4c-3c[nH]c2C1=O
COc1cc2C(=O)CCc2c3c(C)cc4ccccc4c13,3198,1,276.12,COc1cc2c(c3c(C)cc4ccccc4c13)CCC2=O
COC1=CC(=O)c2c([nH]cc3c4ccccc4nc23)C1=O,3199,1,278.07,COC1=CC(=O)c2c3nc4ccccc4c-3c[nH]c2C1=O
CN1CCc2cc3OCOc3c4c5ccccc5CC1c24,3200,1,279.13,CN1CCc2cc3c(c4c2C1Cc1ccccc1-4)OCO3
Nc1cc2c3C=C[C@@H](O)[C@H](O)c3ccc2c4ccccc14,3201,1,277.11,Nc1cc2c3c(ccc2c2ccccc12)[C@@H](O)[C@H](O)C=C3
O1[C@@H]2C=Cc3c(cc4ccc5cccc6ccc3c4c56)[C@H]12,3202,1,268.09,C1=C[C@H]2O[C@H]2c2cc3ccc4cccc5ccc(c21)c3c45
C1O[C@@H]1c2cc3c4ccccc4ccc3c5ccccc25,3204,1,270.1,c1ccc2c(c1)ccc1c3ccccc3c([C@@H]3CO3)cc21
O1[C@@H]2[C@H]1c3c4ccccc4cc5c6ccccc6cc2c35,3205,1,268.09,c1ccc2c3c4c(cc5ccccc5c4cc2c1)[C@@H]1O[C@H]31
OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O,3206,1,292.14,OC1COC(NCCc2c[nH]c3ccccc23)C(O)C1O
C\C(=C\C=O)\C=C/C=C(/C)\C=C/C1=C(C)CCCC1(C)C,3208,1,284.21,CC1=C(/C=C\C(C)=C/C=C\C(C)=C/C=O)C(C)(C)CCC1
CNc1ccc(cc1)N=Nc2ccc(cc2)N(C)C(=O)C,3209,1,282.15,CNc1ccc(N=Nc2ccc(N(C)C(C)=O)cc2)cc1
C1O[C@@H]1c2c3ccccc3cc4c2ccc5ccccc45,3210,1,270.1,c1ccc2c([C@@H]3CO3)c3ccc4ccccc4c3cc2c1
Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1O,3211,1,286.05,Cc1cc(O)c2c(c1O)C(=O)c1cc(O)cc(O)c1C2=O
OC1C(O)c2ccc3ccc4ccccc4c3c2C5OC15,3212,1,278.09,OC1c2ccc3ccc4ccccc4c3c2C2OC2C1O
CN(CS(=O)(=O)O)C1=C(C)N(C)N(C1=O)c2ccccc2,3214,1,311.09,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
O1[C@@H]2C=Cc3c(ccc4c5C=Cc6cccc(cc34)c56)[C@H]12,3215,1,268.09,C1=C[C@H]2O[C@H]2c2ccc3c4c5c(cccc5cc3c21)C=C4
OC1C=Cc2c(ccc3c(Cl)c4ccccc4cc23)C1O,3216,1,296.06,OC1C=Cc2c(ccc3c(Cl)c4ccccc4cc23)C1O
Cc1cc(N=Nc2ccc(cc2)S(=O)(=O)O)c(N)cc1N,3217,1,306.08,Cc1cc(N=Nc2ccc(S(=O)(=O)O)cc2)c(N)cc1N
CN(C)c1ccc(cc1)N=Nc2cccc3ccccc23,3218,1,275.14,CN(C)c1ccc(N=Nc2cccc3ccccc23)cc1
CCO[P@](=O)(Oc1ccc(cc1)[N+](=O)[O-])c2ccccc2,3219,1,307.06,CCO[P@](=O)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1
Cc1c2ccccc2cc3c4[C@H](O)[C@H](O)C=Cc4ccc13,3220,1,276.12,Cc1c2ccccc2cc2c3c(ccc12)C=C[C@@H](O)[C@H]3O
C1Cc2cc3ccc4cccc5ccc(c2[C@@H]6O[C@H]16)c3c45,3221,1,270.1,c1cc2ccc3cc4c(c5ccc(c1)c2c35)[C@@H]1O[C@@H]1CC4
Oc1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,3222,1,268.09,Oc1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N(N=O)c2ccc(cc2)[N+](=O)[O-],3223,1,299.08,O=NN(c1ccc([N+](=O)[O-])cc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Nc1nc(NO)c2ncn(C3OC(CO)C(O)C3O)c2n1,3224,1,298.1,Nc1nc(NO)c2ncn(C3OC(CO)C(O)C3O)c2n1
O1C2C1c3c4c2cccc4cc5ccc6ccccc6c35,3225,1,268.09,c1cc2c3c(c4c(ccc5ccccc54)cc3c1)C1OC21
Oc1c(cc(c2ccc(cc12)S(=O)(=O)O)[N+](=O)[O-])[N+](=O)[O-],3226,1,313.98,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O
OC1C(O)c2ccc(c3ccc4cccc1c4c23)[N+](=O)[O-],3227,1,281.07,O=[N+]([O-])c1ccc2c3c1ccc1cccc(c13)C(O)C2O
CCc1c2C3OC3c4ccccc4c2cc5ccccc15,3228,1,272.12,CCc1c2c(cc3ccccc13)-c1ccccc1C1OC21
CN(C)c1ccc(cc1)N=Nc2ccc(NC(=O)C)cc2,3231,1,282.15,CC(=O)Nc1ccc(N=Nc2ccc(N(C)C)cc2)cc1
Cc1cc2C(O)C(O)C=Cc2c3cc4ccccc4cc13,3232,1,276.12,Cc1cc2c(c3cc4ccccc4cc13)C=CC(O)C2O
Cc1c2ccccc2cc3c4C=C[C@@H](O)[C@H](O)c4ccc13,3233,1,276.12,Cc1c2ccccc2cc2c3c(ccc12)[C@@H](O)[C@H](O)C=C3
Cc1cc2ccccc2c3cc4C(O)C(O)C=Cc4cc13,3235,1,276.12,Cc1cc2ccccc2c2cc3c(cc12)C=CC(O)C3O
CC(=O)Nc1ccc(cc1)C(=O)[C@@H]2O[C@H]2c3ccccc3,3236,1,281.11,CC(=O)Nc1ccc(C(=O)[C@@H]2O[C@H]2c2ccccc2)cc1
OCNc1ncnc2c1ncn2C3OC(CO)C(O)C3O,3237,1,297.11,OCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O
CN(C)CCCNc1c2ccccc2nc3ccccc13,3238,1,279.17,CN(C)CCCNc1c2ccccc2nc2ccccc12
CCc1c2C3NC3c4ccccc4c2cc5ccccc15,3240,1,271.14,CCc1c2c(cc3ccccc13)-c1ccccc1C1NC21
Oc1cc2cc3ccccc3c4ccc5cccc1c5c24,3241,1,268.09,Oc1cc2cc3ccccc3c3ccc4cccc1c4c23
C\C(=C\CO)\C=C/C=C(/C)\C=C/C1=C(C)CCCC1(C)C,3242,1,286.23,CC1=C(/C=C\C(C)=C/C=C\C(C)=C/CO)C(C)(C)CCC1
CN(C)c1ccc(cc1)N=Nc2ccc3ccccc3c2,3243,1,275.14,CN(C)c1ccc(N=Nc2ccc3ccccc3c2)cc1
Cc1c2C3NC3c4ccccc4c2c(C)c5ccccc15,3244,1,271.14,Cc1c2c(c(C)c3ccccc13)C1NC1c1ccccc1-2
O1C2C1c3c4ccc5ccccc5c4cc6cccc2c36,3245,1,268.09,c1cc2c3c(c4ccc5ccccc5c4cc3c1)C1OC21
COc1ccccc1N=Nc2c(O)ccc3ccccc23,3246,1,278.11,COc1ccccc1N=Nc1c(O)ccc2ccccc12
Oc1cc2c3ccccc3cc4ccc5cccc1c5c24,3247,1,268.09,Oc1cc2c3ccccc3cc3ccc4cccc1c4c32
Cc1ccc(cc1)N(CC2(O)OCC(O)C(O)C2O)N=O,3248,1,298.12,Cc1ccc(N(CC2(O)OCC(O)C(O)C2O)N=O)cc1
Cc1cc(O)c2C(=O)c3c(O)ccc(O)c3C(=O)c2c1O,3249,1,286.05,Cc1cc(O)c2c(c1O)C(=O)c1c(O)ccc(O)c1C2=O
Cc1cc2C(=O)c3cc(O)cc(O)c3C(=O)c2c(O)c1O,3250,1,286.05,Cc1cc2c(c(O)c1O)C(=O)c1c(O)cc(O)cc1C2=O
Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,3251,1,268.09,Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45
OC1COC(C(O)C1O)N(N=O)c2ccc(cc2)C(=O)O,3252,1,298.08,O=NN(c1ccc(C(=O)O)cc1)C1OCC(O)C(O)C1O
COCC1CN(C)C2Cc3cn(C)c4cccc(C2=C1)c34,3253,1,282.17,COCC1C=C2c3cccc4c3c(cn4C)CC2N(C)C1
Fc1cccc2c3c(ccc12)c4cccc5cccc3c45,3254,1,270.08,Fc1cccc2c3c(ccc12)-c1cccc2cccc-3c12
CC1=CC(=O)c2[nH]c(C)c3c4ccccc4nc3c2C1=O,3255,1,276.09,CC1=CC(=O)c2[nH]c(C)c3c4ccccc4nc-3c2C1=O
CC(=C[C@H]1[C@H](C(=O)OCc2oc(CC#C)cc2)C1(C)C)C,3256,1,286.16,C#CCc1ccc(COC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)o1
CC(=O)Nc1ccc(cc1)[C@H]2O[C@H]2C(=O)c3ccccc3,3257,1,281.11,CC(=O)Nc1ccc([C@H]2O[C@H]2C(=O)c2ccccc2)cc1
Oc1c2ccccc2c3ccc4cccc5ccc1c3c45,3258,1,268.09,Oc1c2ccccc2c2ccc3cccc4ccc1c2c43
Fc1ccc2c3c(ccc4ccccc34)c5cccc1c25,3259,1,270.08,Fc1ccc2c3c(cccc13)-c1ccc3ccccc3c1-2
CCOC(=O)C(C)(C#N)c1snc2ccc(cc12)[N+](=O)[O-],3260,1,305.05,CCOC(=O)C(C)(C#N)c1snc2ccc([N+](=O)[O-])cc12
Cc1c2C(O)C(O)c3ccccc3c2cc4ccccc14,3261,1,276.12,Cc1c2c(cc3ccccc13)-c1ccccc1C(O)C2O
O1[C@@H]2C=Cc3cc4ccc5cccc6ccc(c3[C@H]12)c4c56,3262,1,268.09,C1=C[C@H]2O[C@H]2c2c1cc1ccc3cccc4ccc2c1c34
CCC(=O)\N=C\1/SN(C(=O)CC)c2ccc(cc12)[N+](=O)[O-],3264,1,307.06,CCC(=O)/N=c1\sn(C(=O)CC)c2ccc([N+](=O)[O-])cc12
OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)[N+](=O)[O-],3267,1,287.05,O=C(O)c1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1O
Oc1cc2ccc3cc4ccccc4c5ccc(c1)c2c35,3268,1,268.09,Oc1cc2ccc3cc4ccccc4c4ccc(c1)c2c34
COc1c(O)cc2CCN(C)C3Cc4ccccc4c1c23,3269,1,281.14,COc1c(O)cc2c3c1-c1ccccc1CC3N(C)CC2
O1[C@@H]2[C@H]1c3cccc4ccc5cc6ccccc6c2c5c34,3270,1,268.09,c1ccc2c3c4c(ccc5cccc(c54)[C@H]4O[C@@H]34)cc2c1
COc1cc2c3CCC(=O)c3cc(C)c2c4ccccc14,3271,1,276.12,COc1cc2c3c(cc(C)c2c2ccccc12)C(=O)CC3
COC1=CC(=O)c2c([nH]cc3c4CCCCc4nc23)C1=O,3272,1,282.1,COC1=CC(=O)c2c3nc4c(c-3c[nH]c2C1=O)CCCC4
O=C1N(C[C@H]2CO2)C(=O)N(C[C@H]3CO3)C(=O)N1C[C@H]4CO4,3273,1,297.1,O=c1n(C[C@H]2CO2)c(=O)n(C[C@H]2CO2)c(=O)n1C[C@H]1CO1
CC(=O)Nc1ccc2ccc3ccc(O)c4ccc1c2c34,3274,1,275.09,CC(=O)Nc1ccc2ccc3ccc(O)c4ccc1c2c34
CCCn1cc2CC3C(C=C(C)CN3C)c4cccc1c24,3275,1,280.19,CCCn1cc2c3c(cccc31)C1C=C(C)CN(C)C1C2
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,3276,1,311.17,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC
Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,3277,1,276.13,Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1
Cc1cc2ccccc2c3cc4C=CC(O)C(O)c4cc13,3278,1,276.12,Cc1cc2ccccc2c2cc3c(cc12)C(O)C(O)C=C3
O=C1N(CC2CO2)C(=O)N(CC3CO3)C(=O)N1CC4CO4,3279,1,297.1,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
[Cl-].CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,3280,1,319.09,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-]
COS(=O)(=O)O.C[n+]1c2ccccc2nc3ccccc13,3281,1,307.07,COS(=O)(=O)O.C[n+]1c2ccccc2nc2ccccc21
Nc1ccc2cc3ccc(N)cc3nc2c1.OS(=O)(=O)O,3282,1,307.06,Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O
[O-][N+](=O)c1cc2c3ccccc3ccc2c4ccccc14,3283,1,273.08,O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12
CC(=CC1C(C(=O)OCc2oc(CC#C)cc2)C1(C)C)C,3284,1,286.16,C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1
Cc1c2ccccc2c(C)c3c4ccccc4c5Nc5c13,3285,1,269.12,Cc1c2ccccc2c(C)c2c1c1c(c3ccccc32)N1
COC1=CC(=O)c2c(ncc3c4cnccc4[nH]c23)C1=O,3286,1,279.06,COC1=CC(=O)c2c(ncc3c2[nH]c2ccncc23)C1=O
O[C@H]1[C@H](O)c2ccc(c3ccc4cccc1c4c23)[N+](=O)[O-],3287,1,281.07,O=[N+]([O-])c1ccc2c3c1ccc1cccc(c13)[C@@H](O)[C@@H]2O
COC[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34,3288,1,282.17,COC[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1
Cc1cccc2cc3c4ccccc4c5cccc(c35)c12,3289,1,266.11,Cc1cccc2cc3c4c(cccc4c12)-c1ccccc1-3
Cc1cc2[C@H](O)[C@@H](O)C=Cc2c3cc4ccccc4cc13,3290,1,276.12,Cc1cc2c(c3cc4ccccc4cc13)C=C[C@H](O)[C@H]2O
Cc1cc2ccccc2c3cc4C=C[C@H](O)[C@@H](O)c4cc13,3291,1,276.12,Cc1cc2ccccc2c2cc3c(cc12)[C@H](O)[C@@H](O)C=C3
Cc1cc2ccccc2c3cc4[C@H](O)[C@@H](O)C=Cc4cc13,3292,1,276.12,Cc1cc2ccccc2c2cc3c(cc12)C=C[C@H](O)[C@H]3O
CC(=O)N(O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,3293,1,344.97,CC(=O)N(O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1
Fc1ccc2c3ccc4ccccc4c3c5cccc1c25,3294,1,270.08,Fc1ccc2c3c(cccc13)-c1c-2ccc2ccccc12
Fc1ccc2c3c(ccc2c1)c4cccc5cccc3c45,3295,1,270.08,Fc1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12
COC1=CC(=O)c2c(ncc3c4CCCCc4[nH]c23)C1=O,3296,1,282.1,COC1=CC(=O)c2c(ncc3c4c([nH]c23)CCCC4)C1=O
COC1=CC(=O)c2c(ncc3c4ccccc4[nH]c23)C1=O,3297,1,278.07,COC1=CC(=O)c2c(ncc3c2[nH]c2ccccc23)C1=O
Nc1cc2c3C=C[C@H](O)[C@@H](O)c3ccc2c4ccccc14,3298,1,277.11,Nc1cc2c3c(ccc2c2ccccc12)[C@H](O)[C@@H](O)C=C3
