SMILES,From Smiles,To Smiles,Environment Radius,Ames Smiles,Transformer,Rule Frequency,RuleID,Predicted Values,AD,,,
CCOC(=O)/C=C/c1ccc(NC(N)=S)cc1,[*:1]CBr,[*:1]NC(N)=S,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1]NC(N)=S,1,2734,0,1,,,
CCOC(=O)/C=C/c1ccc(NC)cc1,[*:1]CBr,[*:1]NC,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1]NC,1,2724,1,1,,,
CCOC(=O)/C=C/c1ccc(NC=O)cc1,[*:1]CBr,[*:1]NC=O,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1]NC=O,1,2729,0,1,,,
CCOC(=O)/C=C/c1ccc(Nc2ccccc2)cc1,[*:1]CBr,[*:1]Nc1ccccc1,1,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1]Nc1ccccc1,1,2299,0,1,,,
CCOC(=O)/C=C/c1ccc(OC(=O)NC)cc1,[*:1]CBr,[*:1]OC(=O)NC,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1]OC(=O)NC,1,2747,0,1,,,
CCOC(=O)/C=C/c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,[*:1]CBr,[*:1]OC1OC(C(=O)O)C(O)C(O)C1O,1,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1]OC1OC(C(=O)O)C(O)C(O)C1O,1,1504,0,1,,,
CCOC(=O)/C=C/c1ccc(OCC(=O)O)cc1,[*:1]CBr,[*:1]OCC(=O)O,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1]OCC(=O)O,1,2745,0,1,,,
CCOC(=O)/C=C/c1ccc(OCCO)cc1,[*:1]CBr,[*:1]OCCO,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1]OCCO,1,2738,0,1,,,
CCOC(=O)/C=C/c1ccc(OS(=O)(=O)O)cc1,[*:1]CBr,[*:1]OS(=O)(=O)O,1,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1]OS(=O)(=O)O,1,1503,0,1,,,
CCOC(=O)/C=C/c1ccc(S(=O)(=O)O)cc1,[*:1]CBr,[*:1]S(=O)(=O)O,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1]S(=O)(=O)O,2,2298,0,1,,,
CCOC(=O)/C=C/c1ccc([C@@H](C)O)cc1,[*:1]CBr,[*:1][C@@H](C)O,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1][C@@H](C)O,2,204,0,1,,,
CCOC(=O)/C=C/c1ccc([C@@H](N)CCC(=O)O)cc1,[*:1]CBr,[*:1][C@@H](N)CCC(=O)O,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1][C@@H](N)CCC(=O)O,1,209,1,1,,,
CCOC(=O)/C=C/c1ccc([C@@H]2C[C@H]2N)cc1,[*:1]CBr,[*:1][C@@H]1C[C@H]1N,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1][C@@H]1C[C@H]1N,1,2733,0,1,,,
CCOC(=O)/C=C/c1ccc([C@@H]2O[C@H]2C)cc1,[*:1]CBr,[*:1][C@@H]1O[C@H]1C,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1][C@@H]1O[C@H]1C,1,2732,1,1,,,
CCOC(=O)/C=C/c1ccc([C@H](C)O)cc1,[*:1]CBr,[*:1][C@H](C)O,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1][C@H](C)O,1,381,0,1,,,
CCOC(=O)/C=C/c1ccc([C@H](O)C#N)cc1,[*:1]CBr,[*:1][C@H](O)C#N,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1][C@H](O)C#N,1,2735,0,1,,,
CCOC(=O)/C=C/c1ccc([C@H](O)[C@@H](C)N)cc1,[*:1]CBr,[*:1][C@H](O)[C@@H](C)N,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1][C@H](O)[C@@H](C)N,1,2742,1,1,,,
CCOC(=O)/C=C/c1ccc([C@H](O)[C@@H](C)NC)cc1,[*:1]CBr,[*:1][C@H](O)[C@@H](C)NC,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1][C@H](O)[C@@H](C)NC,1,2756,0,1,,,
CCOC(=O)/C=C/c1ccc([Hg]OC(C)=O)cc1,[*:1]CBr,[*:1][Hg]OC(C)=O,3,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1][Hg]OC(C)=O,1,2748,0,1,,,
CCOC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,[*:1]CBr,[*:1][N+](=O)[O-],0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1][N+](=O)[O-],2,1515,1,1,,,
CCOC(=O)/C=C/c1ccccc1,[*:1]CBr,[*:1][H],1,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CBr>>[*:1][H],2,2300,0,1,,,
CCOC(=O)C(=O)/C=C/c1ccc(CBr)cc1,[*:1]/C=C/[*:2],[*:1]/C=C/C([*:2])=O,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]/C=C/[*:2]>>[*:1]/C=C/C([*:2])=O,1,2200,0,1,,,
CCOC(=O)CC(=O)Nc1ccc(CBr)cc1,[*:1]/C=C/[*:2],[*:1]CC(=O)N[*:2],1,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]/C=C/[*:2]>>[*:1]CC(=O)N[*:2],1,449,0,1,,,
CCOC(=O)NC(=O)Cc1ccc(CBr)cc1,[*:1]/C=C/[*:2],[*:1]CC(=O)N[*:2],1,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]/C=C/[*:2]>>[*:1]CC(=O)N[*:2],1,449,1,1,,,
CCOCCOC(=O)/C=C/c1ccc(CBr)cc1,[*:1]CC,[*:1]CCOCC,1,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]CCOCC,1,1237,0,1,,,
CCOOC(=O)/C=C/c1ccc(CBr)cc1,[*:1]CC,[*:1]OCC,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]OCC,2,1543,0,1,,,
COc1ccc(OC(=O)/C=C/c2ccc(CBr)cc2)cc1,[*:1]CC,[*:1]c1ccc(OC)cc1,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]c1ccc(OC)cc1,1,1311,0,1,,,
Cc1ccc(COC(=O)/C=C/c2ccc(CBr)cc2)cc1,[*:1]CC,[*:1]Cc1ccc(C)cc1,1,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]Cc1ccc(C)cc1,1,1248,1,1,,,
Cc1ccc(OC(=O)/C=C/c2ccc(CBr)cc2)cc1,[*:1]CC,[*:1]c1ccc(C)cc1,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]c1ccc(C)cc1,1,1310,0,1,,,
NC(=O)NOC(=O)/C=C/c1ccc(CBr)cc1,[*:1]CC,[*:1]NC(N)=O,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]NC(N)=O,1,2681,0,1,,,
NS(=O)(=O)OC(=O)/C=C/c1ccc(CBr)cc1,[*:1]CC,[*:1]S(N)(=O)=O,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]S(N)(=O)=O,1,2682,1,1,,,
O=C(/C=C/c1ccc(CBr)cc1)OCCO,[*:1]CC,[*:1]CCO,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]CCO,1,1236,0,1,,,
O=C(/C=C/c1ccc(CBr)cc1)OCc1ccccc1,[*:1]CC,[*:1]Cc1ccccc1,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]Cc1ccccc1,1,1247,1,1,,,
O=C(/C=C/c1ccc(CBr)cc1)ON=Nc1ccccc1,[*:1]CC,[*:1]N=Nc1ccccc1,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]N=Nc1ccccc1,1,1480,1,1,,,
O=C(/C=C/c1ccc(CBr)cc1)O[N+](=O)[O-],[*:1]CC,[*:1][N+](=O)[O-],0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1][N+](=O)[O-],1,1513,1,1,,,
O=C(/C=C/c1ccc(CBr)cc1)Oc1ccc(Cl)cc1,[*:1]CC,[*:1]c1ccc(Cl)cc1,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]c1ccc(Cl)cc1,1,1309,0,1,,,
O=C(/C=C/c1ccc(CBr)cc1)Oc1ccc(Cl)cc1Cl,[*:1]CC,[*:1]c1ccc(Cl)cc1Cl,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]c1ccc(Cl)cc1Cl,1,1312,0,1,,,
O=C(/C=C/c1ccc(CBr)cc1)Oc1ccc(F)cc1,[*:1]CC,[*:1]c1ccc(F)cc1,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]c1ccc(F)cc1,1,6097,0,1,,,
O=C(/C=C/c1ccc(CBr)cc1)Oc1ccccc1,[*:1]CC,[*:1]c1ccccc1,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]c1ccccc1,4,583,0,1,,,
O=C(O)/C=C/c1ccc(CBr)cc1,[*:1]CC,[*:1][H],0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1][H],9,1095,0,1,,,
O=C(O)COC(=O)/C=C/c1ccc(CBr)cc1,[*:1]CC,[*:1]CC(=O)O,0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]CC>>[*:1]CC(=O)O,1,1086,1,1,,,
[H]/C=C/c1ccc(CBr)cc1,[*:1]C(=O)OCC,[*:1][H],0,CCOC(=O)\C=C\C1=CC=C(CBr)C=C1,[*:1]C(=O)OCC>>[*:1][H],1,545,0,1,,,
CC(=O)Nc1ccc(NNC=O)cc1,[*:1]c1ccc(N)cc1,[*:1]c1ccc(NC(C)=O)cc1,0,C1=CC(=CC=C1N)NNC=O,[*:1]c1ccc(N)cc1>>[*:1]c1ccc(NC(C)=O)cc1,1,1284,1,1,,,
O=CNNc1ccccc1,[*:1]c1ccc(N)cc1,[*:1]c1ccccc1,0,C1=CC(=CC=C1N)NNC=O,[*:1]c1ccc(N)cc1>>[*:1]c1ccccc1,4,78,1,1,,,
O=CNNc1ncnc2nc[nH]c12,[*:1]c1ccc(N)cc1,[*:1]c1ncnc2nc[nH]c12,1,C1=CC(=CC=C1N)NNC=O,[*:1]c1ccc(N)cc1>>[*:1]c1ncnc2nc[nH]c12,1,1167,1,1,,,
CC(=O)C(C)CBr,[*:1]C(=O)O,[*:1]C(C)=O,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]C(C)=O,1,5908,1,1,,,
CC(=O)CC(C)C(=O)O,[*:1]CBr,[*:1]CC(C)=O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CC(C)=O,1,384,0,1,,,
CC(=O)N(O)C(C)C(=O)O,[*:1]CBr,[*:1]N(O)C(C)=O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]N(O)C(C)=O,1,2749,0,1,,,
CC(=O)NC(C)C(=O)O,[*:1]CBr,[*:1]NC(C)=O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]NC(C)=O,2,2297,0,1,,,
CC(=O)NC(C)CBr,[*:1]C(=O)O,[*:1]NC(C)=O,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]NC(C)=O,1,2324,1,1,,,
CC(=O)OC(C)CBr,[*:1]C(=O)O,[*:1]OC(C)=O,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]OC(C)=O,1,1053,1,1,,,
CC(=O)OCC(C)C(=O)O,[*:1]CBr,[*:1]COC(C)=O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]COC(C)=O,1,2755,0,1,,,
CC(=O)OCC(C)CBr,[*:1]C(=O)O,[*:1]COC(C)=O,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]COC(C)=O,2,2608,1,1,,,
CC(=O)O[Hg]C(C)C(=O)O,[*:1]CBr,[*:1][Hg]OC(C)=O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1][Hg]OC(C)=O,1,2748,0,1,,,
CC(C(=O)O)N(C)C,[*:1]CBr,[*:1]N(C)C,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]N(C)C,1,2728,0,1,,,
CC(C(=O)O)N(O)C=O,[*:1]CBr,[*:1]N(O)C=O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]N(O)C=O,1,2736,0,1,,,
CC(C(=O)O)S(=O)(=O)O,[*:1]CBr,[*:1]S(=O)(=O)O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]S(=O)(=O)O,2,2298,0,1,,,
CC(C(=O)O)[C@@H](C)O,[*:1]CBr,[*:1][C@@H](C)O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1][C@@H](C)O,2,204,0,1,,,
CC(C(=O)O)[C@@H](N)CCC(=O)O,[*:1]CBr,[*:1][C@@H](N)CCC(=O)O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1][C@@H](N)CCC(=O)O,1,209,0,1,,,
CC(C(=O)O)[C@@H]1C[C@H]1N,[*:1]CBr,[*:1][C@@H]1C[C@H]1N,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1][C@@H]1C[C@H]1N,1,2733,0,1,,,
CC(C(=O)O)[C@H](C)O,[*:1]CBr,[*:1][C@H](C)O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1][C@H](C)O,1,381,0,1,,,
CC(C(=O)O)[C@H](O)C#N,[*:1]CBr,[*:1][C@H](O)C#N,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1][C@H](O)C#N,1,2735,0,1,,,
CC(C(=O)O)[C@H](O)[C@@H](C)N,[*:1]CBr,[*:1][C@H](O)[C@@H](C)N,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1][C@H](O)[C@@H](C)N,1,2742,0,1,,,
CC(C(=O)O)[N+](=O)[O-],[*:1]CBr,[*:1][N+](=O)[O-],0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1][N+](=O)[O-],2,1515,0,1,,,
CC(C(=O)O)c1ccccc1,[*:1]CBr,[*:1]c1ccccc1,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]c1ccccc1,1,2761,0,1,,,
CC(C(=O)O)c1ccccc1O,[*:1]CBr,[*:1]c1ccccc1O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]c1ccccc1O,1,2764,0,1,,,
CC(C)C(=O)NC(C)C(=O)O,[*:1]CBr,[*:1]NC(=O)C(C)C,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]NC(=O)C(C)C,1,2759,0,1,,,
CC(C)CC(C)C(=O)O,[*:1]CBr,[*:1]CC(C)C,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CC(C)C,1,383,0,1,,,
CC(C)NC(C)C(=O)O,[*:1]CBr,[*:1]NC(C)C,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]NC(C)C,1,2740,0,1,,,
CC(CBr)C(=O)c1ccccc1,[*:1]C(=O)O,[*:1]C(=O)c1ccccc1,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]C(=O)c1ccccc1,1,60,0,1,,,
CC(CBr)C(Br)Br,[*:1]C(=O)O,[*:1]C(Br)Br,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]C(Br)Br,1,417,1,1,,,
CC(CBr)CBr,[*:1]C(=O)O,[*:1]CBr,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]CBr,2,2604,1,1,,,
CC(CBr)CC(=O)O,[*:1]C(=O)O,[*:1]CC(=O)O,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]CC(=O)O,1,2607,0,1,,,
CC(CBr)Nc1ccccc1,[*:1]C(=O)O,[*:1]Nc1ccccc1,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]Nc1ccccc1,2,2325,0,1,,,
CC(CBr)OC(=O)c1ccccc1,[*:1]C(=O)O,[*:1]OC(=O)c1ccccc1,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]OC(=O)c1ccccc1,1,1056,0,1,,,
CC(CBr)c1ccccc1,[*:1]C(=O)O,[*:1]c1ccccc1,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]c1ccccc1,2,1588,0,1,,,
CC(CC#N)C(=O)O,[*:1]CBr,[*:1]CC#N,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CC#N,1,2730,0,1,,,
CC(CC(=O)CCl)C(=O)O,[*:1]CBr,[*:1]CC(=O)CCl,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CC(=O)CCl,1,386,0,1,,,
CC(CC(N)C(=O)O)C(=O)O,[*:1]CBr,[*:1]CC(N)C(=O)O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CC(N)C(=O)O,1,2762,0,1,,,
CC(CCC(=O)O)C(=O)O,[*:1]CBr,[*:1]CCC(=O)O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CCC(=O)O,1,2753,0,1,,,
CC(CCCO)C(=O)O,[*:1]CBr,[*:1]CCCO,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CCCO,1,2739,0,1,,,
CC(CCCl)C(=O)O,[*:1]CBr,[*:1]CCCl,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CCCl,1,418,0,1,,,
CC(CCI)C(=O)O,[*:1]CBr,[*:1]CCI,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CCI,1,2726,0,1,,,
CC(CCO)C(=O)O,[*:1]CBr,[*:1]CCO,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CCO,1,2725,0,1,,,
CC(CC[C@H](N)C(=O)O)C(=O)O,[*:1]CBr,[*:1]CC[C@H](N)C(=O)O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CC[C@H](N)C(=O)O,1,208,0,1,,,
CC(CCl)C(=O)O,[*:1]CBr,[*:1]CCl,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CCl,3,201,0,1,,,
CC(CN(C)C)C(=O)O,[*:1]CBr,[*:1]CN(C)C,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CN(C)C,1,2741,0,1,,,
CC(CN)C(=O)O,[*:1]CBr,[*:1]CN,1,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CN,2,202,0,1,,,
CC(CO)C(=O)O,[*:1]CBr,[*:1]CO,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CO,9,200,0,1,,,
CC(CO)CBr,[*:1]C(=O)O,[*:1]CO,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]CO,3,2322,1,1,,,
CC(COC(=O)Cl)C(=O)O,[*:1]CBr,[*:1]COC(=O)Cl,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]COC(=O)Cl,1,2751,1,1,,,
CC(CS)C(=O)O,[*:1]CBr,[*:1]CS,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CS,3,203,0,1,,,
CC(C[N+](C)(C)C)C(=O)O,[*:1]CBr,[*:1]C[N+](C)(C)C,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]C[N+](C)(C)C,2,2744,0,1,,,
CC(N)CC(C)C(=O)O,[*:1]CBr,[*:1]CC(C)N,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CC(C)N,1,2731,0,1,,,
CC(NC(=O)O)C(=O)O,[*:1]CBr,[*:1]NC(=O)O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]NC(=O)O,1,2737,0,1,,,
CC(NC=O)C(=O)O,[*:1]CBr,[*:1]NC=O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]NC=O,1,2729,0,1,,,
CC(Nc1ccccc1)C(=O)O,[*:1]CBr,[*:1]Nc1ccccc1,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]Nc1ccccc1,1,2299,0,1,,,
CC(O)CC(C)C(=O)O,[*:1]CBr,[*:1]CC(C)O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CC(C)O,1,382,0,1,,,
CC(OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)O,[*:1]CBr,[*:1]OC1OC(C(=O)O)C(O)C(O)C1O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]OC1OC(C(=O)O)C(O)C(O)C1O,1,1504,0,1,,,
CC(OCC(=O)O)C(=O)O,[*:1]CBr,[*:1]OCC(=O)O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]OCC(=O)O,1,2745,0,1,,,
CCC(=O)NCC(C)C(=O)O,[*:1]CBr,[*:1]CNC(=O)CC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CNC(=O)CC,1,2758,0,1,,,
CCC(=O)O,[*:1]CBr,[*:1][H],0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1][H],2,2300,0,1,,,
CCC(C)C(=O)O,[*:1]CBr,[*:1]CC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CC,8,166,0,1,,,
CCC(C)CBr,[*:1]C(=O)O,[*:1]CC,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]CC,2,2323,0,1,,,
CCCBr,[*:1]C(=O)O,[*:1][H],1,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1][H],19,544,0,1,,,
CCCC(=O)OC(C)CBr,[*:1]C(=O)O,[*:1]OC(=O)CCC,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]OC(=O)CCC,1,1055,1,1,,,
CCCC(=O)OCC(C)CBr,[*:1]C(=O)O,[*:1]COC(=O)CCC,0,CC(CBr)C(=O)O,[*:1]C(=O)O>>[*:1]COC(=O)CCC,2,2610,0,1,,,
CCCC(C)C(=O)O,[*:1]CBr,[*:1]CCC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CCC,2,207,0,1,,,
CCCCCC(C)C(=O)O,[*:1]CBr,[*:1]CCCCC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CCCCC,1,385,0,1,,,
CCN(CC)C(C)C(=O)O,[*:1]CBr,[*:1]N(CC)CC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]N(CC)CC,1,2752,0,1,,,
CCN(N=O)C(C)C(=O)O,[*:1]CBr,[*:1]N(CC)N=O,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]N(CC)N=O,1,2754,1,1,,,
CCNC(C)C(=O)O,[*:1]CBr,[*:1]NCC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]NCC,1,2727,0,1,,,
CNC(=O)NC(C)C(=O)O,[*:1]CBr,[*:1]NC(=O)NC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]NC(=O)NC,1,2750,0,1,,,
CNC(=O)OC(C)C(=O)O,[*:1]CBr,[*:1]OC(=O)NC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]OC(=O)NC,1,2747,1,1,,,
CNC(C)C(=O)O,[*:1]CBr,[*:1]NC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]NC,1,2724,0,1,,,
CNCC(C)C(=O)O,[*:1]CBr,[*:1]CNC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]CNC,2,205,0,1,,,
CN[C@@H](C)CC(C)C(=O)O,[*:1]CBr,[*:1]C[C@H](C)NC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]C[C@H](C)NC,1,2743,0,1,,,
COCC(C)C(=O)O,[*:1]CBr,[*:1]COC,0,CC(CBr)C(=O)O,[*:1]CBr>>[*:1]COC,1,206,0,1,,,
BrCc1ccc2ccc3cccc4ccc1c2c34,[*:1]C=O,[*:1]CBr,0,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,[*:1]C=O>>[*:1]CBr,1,2579,1,1,,,
CC(=O)Nc1ccc2ccc3cccc4ccc1c2c34,[*:1]C=O,[*:1]NC(C)=O,1,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,[*:1]C=O>>[*:1]NC(C)=O,1,2295,1,1,,,
CC(=O)OCc1ccc2ccc3cccc4ccc1c2c34,[*:1]C=O,[*:1]COC(C)=O,0,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,[*:1]C=O>>[*:1]COC(C)=O,1,2581,1,1,,,
CC(=O)Oc1ccc2ccc3cccc4ccc1c2c34,[*:1]C=O,[*:1]OC(C)=O,0,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,[*:1]C=O>>[*:1]OC(C)=O,1,2686,1,1,,,
CCC(=O)OCc1ccc2ccc3cccc4ccc1c2c34,[*:1]C=O,[*:1]COC(=O)CC,1,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,[*:1]C=O>>[*:1]COC(=O)CC,1,2582,1,1,,,
CCCC(=O)OCc1ccc2ccc3cccc4ccc1c2c34,[*:1]C=O,[*:1]COC(=O)CCC,1,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,[*:1]C=O>>[*:1]COC(=O)CCC,1,2583,1,1,,,
CCCCCc1ccc2ccc3cccc4ccc1c2c34,[*:1]C=O,[*:1]CCCCC,0,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,[*:1]C=O>>[*:1]CCCCC,1,75,1,1,,,
CCOc1ccc2ccc3cccc4ccc1c2c34,[*:1]C=O,[*:1]OCC,0,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,[*:1]C=O>>[*:1]OCC,3,660,1,1,,,
CCc1ccc2ccc3cccc4ccc1c2c34,[*:1]C=O,[*:1]CC,0,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,[*:1]C=O>>[*:1]CC,2,67,1,1,,,
CN(C)CCNS(=O)(=O)c1ccc2ccc3cccc4ccc1c2c34,[*:1]C=O,[*:1]S(=O)(=O)NCCN(C)C,2,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,[*:1]C=O>>[*:1]S(=O)(=O)NCCN(C)C,1,2690,1,1,,,
CN(C)c1ccc2ccc3cccc4ccc1c2c34,[*:1]C=O,[*:1]N(C)C,1,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,[*:1]C=O>>[*:1]N(C)C,1,2057,1,1,,,
