,smiles,endpoint,cano_smiles,pred_values,ad
801,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0,1
802,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,0,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,0,0
803,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1,0
804,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0
805,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,0,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,0,0
806,CCC1(C)CC(=O)NC1=O,0,CCC1(C)CC(=O)NC1=O,0,0
807,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,0,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,0,0
808,Oc1ccc(OCc2ccccc2)cc1,0,Oc1ccc(OCc2ccccc2)cc1,0,1
809,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,0,0
810,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0,1
811,CCC1(C)OC(=O)N(C)C1=O,0,CCC1(C)OC(=O)N(C)C1=O,0,0
812,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,0,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,0,0
813,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,0,0
814,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,0,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,0,0
815,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,0,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,1,0
816,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0,0
817,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,0,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,0,1
818,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,0,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,0,0
819,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0,0
820,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,0,1
821,C=CCN.ClCC1CO1,0,C=CCN.ClCC1CO1,1,1
822,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0,0
823,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0,0
824,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0,0
825,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0,0
826,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0,0
827,O=C(OCc1ccccc1)c1ccccc1,0,O=C(OCc1ccccc1)c1ccccc1,0,1
828,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,0
829,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0,0
830,O=S(=O)(O)O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,0,O=S(=O)(O)O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,0,0
831,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0,1
832,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,0,1
833,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0,0
834,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,0,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,0,0
835,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,0,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,1,0
836,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,0,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,0,0
837,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,0,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,0,0
838,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2.[Br-],0,C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2.[Br-],0,0
839,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,0,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,0,0
840,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,0,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1,0,0
841,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,0,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,0,0
842,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12,0,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12,1,0
843,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,0,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,0,0
844,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,0,1
845,CCCNC(C)C(=O)Nc1ccccc1C,0,CCCNC(C)C(=O)Nc1ccccc1C,0,1
846,CCN1C(=O)NC(c2ccccc2)C1=O,0,CCN1C(=O)NC(c2ccccc2)C1=O,0,0
847,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,0,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,0,0
848,Cn1cc[nH]c1=S,0,Cn1cc[nH]c1=S,0,0
849,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,0,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,0,1
850,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,0,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,0,0
851,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,1
852,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,0,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,0,0
853,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,0,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,0,0
854,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0,0
855,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,0,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,0,0
856,NNCCc1ccccc1,0,NNCCc1ccccc1,1,1
857,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0,1
858,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,0,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,0,0
859,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)[O-])CC(=O)O.[Gd+3],0,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CCN(CC(=O)[O-])CC(=O)O.[Gd+3],0,1
860,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0,0
861,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0,0
862,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,0,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,0,0
863,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)C([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0,CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)C([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0,0
864,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0,0
865,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,0,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,0,0
866,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,0
867,CC(C)NCC(O)c1cc(O)cc(O)c1,0,CC(C)NCC(O)c1cc(O)cc(O)c1,0,1
868,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,0,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,0,1
869,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,0,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,0,0
870,C[C@@H]1O[C@@H]1P(=O)(O)O,0,C[C@@H]1O[C@@H]1P(=O)(O)O,1,0
871,CN1C(=O)CC(c2ccccc2)C1=O,0,CN1C(=O)CC(c2ccccc2)C1=O,0,0
872,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,0,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,0,0
873,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,0,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,0,1
874,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0,0
875,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,0,0
876,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0,1
877,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0,0
878,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,0,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,0,0
879,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0,0
880,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,1,0
881,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,1
882,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,0,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,0,0
883,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,0,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,0,0
884,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0,1
885,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0,0
886,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0,1
887,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,0
888,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,0,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,0,0
889,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0,0
890,CC1(C)S[C@H](C(NC(=O)Cc2ccccc2)C(=O)NCCCC[C@@H](N)C(=O)O)N[C@H]1C(=O)O.NCCCC[C@@H](N)C(=O)O,0,CC1(C)S[C@H](C(NC(=O)Cc2ccccc2)C(=O)NCCCC[C@@H](N)C(=O)O)N[C@H]1C(=O)O.NCCCC[C@@H](N)C(=O)O,0,0
891,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,1
892,CCO,0,CCO,0,1
893,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,0,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,0,0
894,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,1,0
895,NC12CC3CC(CC(C3)C1)C2,0,NC12CC3CC(CC(C3)C1)C2,0,0
896,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,0,1
897,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0,0
898,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,0,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,0,1
899,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,0,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,0,0
900,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,0,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,1,0
901,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,0,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,0,0
902,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,0,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,0,0
903,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0,1
904,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,0,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,0,0
905,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,0,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,1,0
906,NC(=O)OCC(COC(N)=O)c1ccccc1,0,NC(=O)OCC(COC(N)=O)c1ccccc1,0,1
907,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,0,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,1,0
908,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,0,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,0,1
909,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0,Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0,1
910,S=[Se]=S,0,S=[Se]=S,0,0
911,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0,0
912,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,0,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,0,0
913,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,0,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,0,0
914,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,0,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,0,1
915,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,0,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,0,0
916,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,1,1
917,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,0,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,0,0
918,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,1,0
919,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0,1
920,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,0,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,0,0
921,CC[N+](C)(C)c1cccc(O)c1,0,CC[N+](C)(C)c1cccc(O)c1,1,1
922,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,0,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,1,0
923,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,0
924,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0,0
925,CC(C[N+](C)(C)C)OC(N)=O,0,CC(C[N+](C)(C)C)OC(N)=O,0,0
926,CCN(CC)CCNC(=O)c1ccc(N)cc1,0,CCN(CC)CCNC(=O)c1ccc(N)cc1,0,1
